DATA RAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IR/100,,,,,,,,,,FX,,,,C,=,(1 + IR) FX,,C,,,,,,,,,LN Return C,,,,,,,,,A*A,B*B,C*C,D*D,E*E,F*F,G*G,,A*B,A*C,A*D,A*E,A*F,A*G,,B*C,B*D,B*E,B*F,B*G,,C*D,C*E,C*F,C*G,,D*E,D*F,D*G,,E*F,E*G,,F*G,,,,A*A,B*B,C*C,D*D,E*E,F*F,G*G,,A*B,A*C,A*D,A*E,A*F,A*G,,B*C,B*D,B*E,B*F,B*G,,C*D,C*E,C*F,C*G,,D*E,D*F,D*G,,E*F,E*G,,F*G
Tanggal,IR_USD_5Y,IR_USD_10Y,IR_USD_30Y,IR_EUR_7Y,IR_EUR_10Y,IR_JPY_5Y,IR_JPY_10Y,Kategori,,Tanggal,FX_USD/EUR,FX_USD/JPY,,,,,,Tanggal,IR_USD_5Y,IR_USD_10Y,IR_USD_30Y,IR_EUR_7Y,IR_EUR_10Y,IR_JPY_5Y,IR_JPY_10Y,,Tanggal,IR_USD_5Y,IR_USD_10Y,IR_USD_30Y,IR_EUR_7Y,IR_EUR_10Y,IR_JPY_5Y,IR_JPY_10Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,1277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/1/2021,0.01264,0.02016,0.03064,0.00578,0.01044,0.00919,0.01251,Covid,,1/1/2021,0.8191,103.4000,,,,,,1/1/2021,1.01264,1.02016,1.03064,0.82383,0.82765,104.35025,104.69353,,1/1/2021,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,,0,,,SUM,0.0002447625965,0.0003830461692,0.0003158843126,0.02933715817,0.02930916517,0.04724681875,0.04699673568,,0.0002558310217,0.0002266150874,0.0003685343481,0.0003542234408,0.0003900384579,0.0003981074468,0,0.0003072158624,0.0004191214051,0.0004029184003,0.0004961827458,0.0005111143101,0,0.0004199782425,0.0004083545605,0.0004909628671,0.0005055943474,0,0.02929697108,0.01836278603,0.01832317554,0,0.01835238777,0.01830983691,0,0.04704476143
1/4/2021,0.01236,0.01975,0.03043,0.00564,0.01011,0.00919,0.01254,Covid,,1/4/2021,0.8162,103.1500,,,,,,1/4/2021,1.01236,1.01975,1.03043,0.82080,0.82445,104.09795,104.44350,,1/4/2021,-0.00028,-0.00040,-0.00020,-0.00369,-0.00387,-0.00242,-0.00239,,0.0000000764761479,0.0000001615867338,0.00000004152533071,0.00001358629146,0.00001500320655,0.000005859897698,0.000005717328886,,0.0000001111644321,0.00000005635332584,0.000001019326854,0.000001071161726,0.0000006694343904,0.0000006612407198,,0.00000008191423906,0.000001481676233,0.000001557022525,0.0000009730784807,0.0000009611683,,0.0000007511160002,0.0000007893117976,0.0000004932891544,0.0000004872514472,,0.00001427718239,0.000008922683342,0.000008813472448,,0.000009376420188,0.000009261655695,,0.000005788174356,,,SUM/T,0.0000001916700051,0.0000002999578459,0.0000002473643795,0.00002297349896,0.00002295157805,0.0000369982919,0.00003680245551,,0.0000002003375267,0.0000001774589564,0.0000002885938513,0.0000002773871893,0.0000003054334048,0.0000003117521118,0,0.000000240576243,0.0000003282078349,0.0000003155194991,0.0000003885534423,0.0000004002461316,0,0.0000003288788117,0.0000003197764765,0.0000003844658317,0.0000003959235297,0,0.00002294202904,0.00001437962884,0.00001434861045,0,0.00001437148612,0.00001433816516,0,0.00003684006376
1/5/2021,0.01234,0.01986,0.03046,0.00555,0.00993,0.00913,0.01247,Covid,,1/5/2021,0.8132,102.7600,,,,,,1/5/2021,1.01234,1.01986,1.03046,0.81771,0.82128,103.69820,104.04142,,1/5/2021,-0.00002,0.00011,0.00003,-0.00377,-0.00386,-0.00385,-0.00386,,0.000000000390300059,0.00000001163459037,0.0000000008476037646,0.00001422678053,0.00001490388885,0.00001480343065,0.00001487801295,,-0.000000002130957838,-0.0000000005751693658,0.00000007451653024,0.00000007626918577,0.00000007601170868,0.00000007620294832,,0.000000003140306131,-0.000000406844889,-0.0000004164140268,-0.000000415008255,-0.000000416052384,,-0.0000001098119881,-0.0000001123948055,-0.0000001120153719,-0.000000112297194,,0.00001456139951,0.00001451224169,0.00001454875338,,0.00001485357482,0.00001489094528,,0.00001484067495,,,SUM/(T-1),0.0000001918202167,0.0000003001929226,0.0000002475582387,0.00002299150327,0.00002296956518,0.00003702728742,0.00003683129755,,0.0000002004945311,0.0000001775980308,0.000000288820022,0.0000002776045774,0.0000003056727727,0.0000003119964317,0,0.0000002407647824,0.000000328465051,0.0000003157667714,0.0000003888579512,0.0000004005598042,0,0.0000003291365537,0.000000320027085,0.0000003847671372,0.0000003962338146,0,0.00002296000868,0.00001439089815,0.00001435985544,0,0.00001438274904,0.00001434940196,0,0.00003686893529
1/6/2021,0.01251,0.02023,0.03088,0.00539,0.00981,0.00914,0.01249,Covid,,1/6/2021,0.8114,103.0700,,,,,,1/6/2021,1.01251,1.02023,1.03088,0.81577,0.81936,104.01206,104.35734,,1/6/2021,0.00017,0.00036,0.00041,-0.00238,-0.00233,0.00302,0.00303,,0.00000002819500158,0.0000001315723995,0.0000001660578163,0.000005640912585,0.000005451095655,0.000009133126391,0.000009192722522,,0.00000006090717537,0.00000006842514446,-0.0000003988051395,-0.0000003920378179,0.0000005074529664,0.0000005091059085,,0.0000001478128051,-0.0000008615035716,-0.0000008468847236,0.00000109620589,0.000001099776595,,-0.000000967841736,-0.0000009514184364,0.000001231514119,0.000001235525568,,0.000005545191979,-0.000007177685393,-0.000007201065488,,-0.0000070558873,-0.000007078870659,,0.000009162876005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2021,0.0133,0.02085,0.03179,0.00554,0.00983,0.00887,0.01239,Covid,,1/7/2021,0.8151,103.8400,,,,,,1/7/2021,1.0133,1.02085,1.03179,0.81962,0.82311,104.76106,105.12658,,1/7/2021,0.00078,0.00061,0.00088,0.00470,0.00457,0.00718,0.00734,,0.0000006082985717,0.0000003690824057,0.0000007785442975,0.00002207908827,0.00002087996321,0.00005148483762,0.0000539359902,,0.0000004738272894,0.0000006881768553,0.000003664788924,0.000003563881563,0.00000559626243,0.000005727930324,,0.0000005360475746,0.000002854645865,0.000002776045218,0.000004359145297,0.000004461706514,,0.000004146028011,0.000004031870074,0.000006331131553,0.000006480089321,,0.00002147115625,0.00003371554944,0.00003450880306,,0.00003278721573,0.00003355862767,,0.00005269616397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2021,0.01368,0.02124,0.03235,0.00555,0.00982,0.00891,0.01231,Covid,,1/8/2021,0.8192,104.0100,,,,,,1/8/2021,1.01368,1.02124,1.03235,0.82375,0.82724,104.93673,105.29036,,1/8/2021,0.00037,0.00038,0.00054,0.00503,0.00501,0.00168,0.00156,,0.0000001405815306,0.000000145894681,0.0000002944135316,0.00002527469084,0.00002507552174,0.000002807109054,0.000002423537056,,0.0000001432134685,0.0000002034431245,0.000001884981359,0.000001877539674,0.0000006281939888,0.0000005836990225,,0.0000002072519439,0.000001920271584,0.000001912690577,0.0000006399549046,0.0000005946269129,,0.000002727858316,0.000002717089051,0.0000009090934442,0.0000008447023757,,0.00002517490933,0.000008423111865,0.000007826503039,,0.000008389858408,0.000007795604924,,0.000002608281582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2021,0.01374,0.02121,0.03226,0.00547,0.00977,0.00891,0.01231,Covid,,1/11/2021,0.8231,104.2800,,,,,,1/11/2021,1.01374,1.02121,1.03226,0.82760,0.83114,105.20913,105.56369,,1/11/2021,0.00006,-0.00003,-0.00009,0.00467,0.00470,0.00259,0.00259,,0.000000003503281531,0.0000000008629778196,0.000000007600968937,0.0000218078173,0.00002208934852,0.000006721267282,0.000006721267282,,-0.000000001738750775,-0.000000005160264925,0.0000002764035521,0.0000002781819669,0.0000001534486609,0.0000001534486609,,0.000000002561145759,-0.0000001371847755,-0.0000001380674394,-0.00000007615973073,-0.00000007615973073,,-0.0000004071370063,-0.0000004097565764,-0.0000002260268653,-0.0000002260268653,,0.00002194813151,0.00001210686454,0.00001210686454,,0.00001218476161,0.00001218476161,,0.000006721267282,,,,A,B,C,D,E,F,G,,,A,B,C,D,E,F,G,,,,,,,,,,,,,,,,,,
1/12/2021,0.01379,0.02182,0.0325,0.00557,0.00983,0.00906,0.01241,Covid,,1/12/2021,0.8192,103.7700,,,,,,1/12/2021,1.01379,1.02182,1.0325,0.82376,0.82725,104.71016,105.05779,,1/12/2021,0.00005,0.00060,0.00023,-0.00465,-0.00469,-0.00475,-0.00480,,0.000000002432570425,0.0000003565908535,0.00000005404348196,0.00002162245037,0.00002199636252,0.00002260064147,0.00002307743943,,0.00000002945220474,0.00000001146580027,-0.0000002293428292,-0.0000002313173165,-0.0000002344731371,-0.0000002369335279,,0.000000138821509,-0.000002776754946,-0.000002800660937,-0.000002838869851,-0.000002868658889,,-0.000001080996071,-0.00000109030272,-0.000001105177524,-0.000001116774454,,0.00002180860511,0.00002210613599,0.00002233810172,,0.00002229645494,0.00002253041774,,0.00002283779618,,,A,0.0000001916700051,0.0000002003375267,0.0000001774589564,0.0000002885938513,0.0000002773871893,0.0000003054334048,0.0000003117521118,,A,0.0000001918202167,0.0000002004945311,0.0000001775980308,0.000000288820022,0.0000002776045774,0.0000003056727727,0.0000003119964317,,,,,,,,,,,,,,,,,,
1/13/2021,0.01375,0.02151,0.03213,0.00566,0.00981,0.00811,0.01178,Covid,,1/13/2021,0.8226,103.9200,,,,,,1/13/2021,1.01375,1.02151,1.03213,0.82726,0.83067,104.76279,105.14418,,1/13/2021,-0.00004,-0.00030,-0.00036,0.00423,0.00412,0.00050,0.00082,,0.000000001556829715,0.00000009206750266,0.0000001284632727,0.00001790389108,0.00001699085103,0.0000002525534916,0.0000006756667617,,0.00000001197219378,0.00000001414197441,-0.0000001669530163,-0.0000001626402834,-0.00000001982883709,-0.00000003243297846,,0.0000001087533572,-0.000001283887277,-0.000001250721881,-0.0000001524859641,-0.0000002494132141,,-0.000001516572597,-0.00000147739647,-0.000000180121759,-0.0000002946156198,,0.00001744139749,0.000002126426628,0.000003478083396,,0.000002071496742,0.000003388237491,,0.0000004130883681,,,B,,0.0000002999578459,0.000000240576243,0.0000003282078349,0.0000003155194991,0.0000003885534423,0.0000004002461316,,B,,0.0000003001929226,0.0000002407647824,0.000000328465051,0.0000003157667714,0.0000003888579512,0.0000004005598042,,,,,,,,,,,,,,,,,,
1/14/2021,0.01356,0.02106,0.0318,0.00569,0.00971,0.00799,0.01172,Covid,,1/14/2021,0.8229,103.8100,,,,,,1/14/2021,1.01356,1.02106,1.0318,0.82758,0.83089,104.63944,105.02665,,1/14/2021,-0.000187,-0.000441,-0.000320,0.000394,0.000266,-0.001178,-0.001118,,0.00000003513394124,0.0000001941472016,0.0000001022581546,0.0000001555998955,0.0000000705419691,0.000001387940513,0.000001250752228,,0.00000008259029223,0.00000005993940269,-0.00000007393806588,-0.00000004978370614,0.0000002208253165,0.0000002096278972,,0.0000001409011517,-0.0000001738081824,-0.0000001170278851,0.0000005190999582,0.000000492777886,,-0.0000001261402322,-0.00000008493227645,0.0000003767336401,0.0000003576305562,,0.0000001047679485,-0.0000004647186233,-0.0000004411540729,,-0.0000003129026315,-0.0000002970362352,,0.000001317562025,,,C,,,0.0000002473643795,0.0000003288788117,0.0000003197764765,0.0000003844658317,0.0000003959235297,,C,,,0.0000002475582387,0.0000003291365537,0.000000320027085,0.0000003847671372,0.0000003962338146,,,,,,,,,,,,,,,,,,
1/15/2021,0.01356,0.02093,0.0318,0.00569,0.00969,0.00798,0.01187,Covid,,1/15/2021,0.8282,103.9200,,,,,,1/15/2021,1.01356,1.02093,1.0318,0.83291,0.83623,104.74928,105.15353,,1/15/2021,0.000000,-0.000127,0.000000,0.006420,0.006400,0.001049,0.001207,,0,0.00000001621210752,0,0.00004121620098,0.00004096226097,0.000001100708115,0.000001457618039,,0,0,0,0,0,0,,0,-0.000000817435919,-0.0000008149138476,-0.0000001335844239,-0.0000001537239746,,0,0,0,0,,0.0000410890348,0.000006735503463,0.000007750966265,,0.000006714722115,0.000007727051864,,0.000001266653861,,,D,,,,0.00002297349896,0.00002294202904,0.00001437962884,0.00001434861045,,D,,,,0.00002299150327,0.00002296000868,0.00001439089815,0.00001435985544,,,,,,,,,,,,,,,,,,
1/18/2021,0.01356,0.02093,0.0318,0.00573,0.0097,0.00801,0.01204,Covid,,1/18/2021,0.8282,103.7000,,,,,,1/18/2021,1.01356,1.02093,1.0318,0.83295,0.83623,104.53064,104.94855,,1/18/2021,0.000000,0.000000,0.000000,0.000040,0.000010,-0.002089,-0.001951,,0,0,0,0.000000001581883317,0,0.000004365989666,0.000003807436922,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,0.0000000003939100101,-0.00000008310527189,-0.00000007760747997,,-0.00000002069431932,-0.00000001932529592,,0.000004077159582,,,E,,,,,0.00002295157805,0.00001437148612,0.00001433816516,,E,,,,,0.00002296956518,0.00001438274904,0.00001434940196,,,,,,,,,,,,,,,,,,
1/19/2021,0.01354,0.02058,0.03143,0.00581,0.00971,0.00797,0.01251,Covid,,1/19/2021,0.8245,103.9100,,,,,,1/19/2021,1.01354,1.02058,1.03143,0.82929,0.83251,104.73816,105.20991,,1/19/2021,-0.000020,-0.000343,-0.000359,-0.004398,-0.004468,0.001983,0.002487,,0.0000000003893764089,0.0000001175690653,0.0000001286376687,0.00001934229901,0.00001995967519,0.000003933644282,0.000006186787378,,0.000000006765989981,0.000000007077321068,0.00000008678384024,0.00000008815796417,-0.00000003913653388,-0.00000004908145323,,0.0000001229789025,0.000001507997352,0.000001531874784,-0.0000006800550576,-0.0000008528627141,,0.000001577386526,0.000001602362657,-0.0000007113471937,-0.0000008921064428,,0.00001964856243,-0.000008722713104,-0.00001093922718,,-0.000008860827397,-0.00001111243747,,0.00000493321607,,,F,,,,,,0.0000369982919,0.00003684006376,,F,,,,,,0.00003702728742,0.00003686893529,,,,,,,,,,,,,,,,,,
1/20/2021,0.01356,0.02046,0.03125,0.00585,0.00972,0.00781,0.01169,Covid,,1/20/2021,0.8261,103.5600,,,,,,1/20/2021,1.01356,1.02046,1.03125,0.83093,0.83413,104.36880,104.77062,,1/20/2021,0.000020,-0.000118,-0.000175,0.001978,0.001949,-0.003533,-0.004184,,0.0000000003893764089,0.00000001382672905,0.00000003046079883,0.000003914294952,0.000003797016057,0.00001248019866,0.00001750737605,,-0.000000002320302158,-0.000000003443939091,0.00000003904016024,0.00000003845085795,-0.00000006971007773,-0.00000008256487882,,0.00000002052250501,-0.0000002326411307,-0.0000002291294661,0.00000041540381,0.0000004920058383,,-0.0000003453006677,-0.000000340088433,0.0000006165685856,0.0000007302661569,,0.000003855209564,-0.000006989361818,-0.000008278226482,,-0.000006883858999,-0.000008153268546,,0.00001478159434,,,G,,,,,,,0.00003680245551,,G,,,,,,,0.00003683129755,,,,,,,,,,,,,,,,,,
1/21/2021,0.01348,0.02041,0.03116,0.00584,0.00974,0.0071,0.01175,Covid,,1/21/2021,0.8219,103.5300,,,,,,1/21/2021,1.01348,1.02041,1.03116,0.82670,0.82991,104.26506,104.74648,,1/21/2021,-0.000079,-0.000049,-0.000087,-0.005107,-0.005077,-0.000994,-0.000230,,0.000000006230391368,0.000000002400873713,0.000000007617193694,0.00002608186066,0.00002577888531,0.0000009889810272,0.00000005309529317,,0.000000003867606865,0.000000006888983803,0.0000004031131349,0.0000004007649492,0.00000007849674423,0.00000001818803058,,0.000000004276437783,0.0000002502383937,0.0000002487807229,0.00000004872800582,0.00000001129048687,,0.0000004457247857,0.0000004431283816,0.00000008679435491,0.00000002011062238,,0.00002592993048,0.000005078825194,0.000001176785468,,0.000005049240386,0.000001169930542,,0.0000002291511239,,,SIGMA (SUM/T),,,,,,,,,SIGMA (SUM/(T-1)),,,,,,,,,,,,,,,,,,,,,,,,,
1/22/2021,0.01364,0.02077,0.03142,0.00595,0.00975,0.00706,0.01181,Covid,,1/22/2021,0.8217,103.8400,,,,,,1/22/2021,1.01364,1.02077,1.03142,0.82659,0.82971,104.57311,105.06635,,1/22/2021,0.000158,0.000353,0.000252,-0.000134,-0.000233,0.002950,0.003049,,0.00000002491959854,0.0000001244234941,0.00000006356017545,0.00000001795944852,0.00000005450577867,0.000008703139494,0.000009297185262,,0.00000005568288356,0.00000003979816648,-0.00000002115519433,-0.00000003685460789,0.0000004657024181,0.0000004813336932,,0.00000008892906789,-0.00000004727131622,-0.00000008235168141,0.000001040612812,0.000001075540922,,-0.00000003378617615,-0.00000005885912721,0.0000007437560576,0.0000007687201873,,0.00000003128727738,-0.0000003953524829,-0.0000004086224664,,-0.0000006887462486,-0.0000007118639773,,0.000008995259876,,,,IR_USD_5Y,IR_USD_10Y,IR_USD_30Y,IR_EUR_7Y,IR_EUR_10Y,IR_JPY_5Y,IR_JPY_10Y,,,IR_USD_5Y,IR_USD_10Y,IR_USD_30Y,IR_EUR_7Y,IR_EUR_10Y,IR_JPY_5Y,IR_JPY_10Y,,,,,,,,,,,,,,,,,,
1/25/2021,0.0138,0.02071,0.03119,0.00597,0.00965,0.007,0.01182,Covid,,1/25/2021,0.8237,103.7700,,,,,,1/25/2021,1.0138,1.02071,1.03119,0.82862,0.83165,104.49639,104.99656,,1/25/2021,0.000158,-0.000059,-0.000223,0.002451,0.002332,-0.000734,-0.000664,,0.00000002491173281,0.000000003455192379,0.00000004973721104,0.000006006923144,0.000005438138609,0.0000005386422113,0.0000004415045786,,-0.000000009277652148,-0.00000003520000159,0.0000003868369998,0.0000003680671896,-0.0000001158382961,-0.0000001048744206,,0.00000001310921937,-0.0000001440662177,-0.0000001370759464,0.0000000431406127,0.00000003905743534,,-0.0000005465963814,-0.0000005200748481,0.000000163678225,0.0000001481863907,,0.000005715459795,-0.000001798772461,-0.000001628522051,,-0.000001711493794,-0.000001549504145,,0.0000004876607453,,,IR_USD_5Y,0.0000001916700051,0.0000002003375267,0.0000001774589564,0.0000002885938513,0.0000002773871893,0.0000003054334048,0.0000003117521118,,IR_USD_5Y,0.0000001918202167,0.0000002004945311,0.0000001775980308,0.000000288820022,0.0000002776045774,0.0000003056727727,0.0000003119964317,,,,,,,,,,,,,,,,,,
1/26/2021,0.01364,0.02051,0.03099,0.00611,0.00967,0.00696,0.01173,Covid,,1/26/2021,0.8224,103.6300,,,,,,1/26/2021,1.01364,1.02051,1.03099,0.82742,0.83035,104.35126,104.84558,,1/26/2021,-0.000158,-0.000196,-0.000194,-0.001440,-0.001560,-0.001390,-0.001439,,0.00000002491173281,0.00000003840080738,0.00000003762416274,0.000002074555606,0.000002432609806,0.000001931463867,0.000002070723891,,0.00000003092944638,0.00000003061507945,0.0000002273340603,0.0000002461717399,0.0000002193538507,0.0000002271240196,,0.00000003801050153,0.0000002822491988,0.0000003056373351,0.0000002723412784,0.0000002819884205,,0.0000002793804176,0.0000003025308368,0.0000002695732013,0.0000002791222898,,0.000002246460396,0.000002001731549,0.000002072638863,,0.000002167601888,0.000002244384825,,0.00000199988209,,,IR_USD_10Y,0.0000002003375267,0.0000002999578459,0.000000240576243,0.0000003282078349,0.0000003155194991,0.0000003885534423,0.0000004002461316,,IR_USD_10Y,0.0000002004945311,0.0000003001929226,0.0000002407647824,0.000000328465051,0.0000003157667714,0.0000003888579512,0.0000004005598042,,,,,,,,,,,,,,,,,,
1/27/2021,0.01352,0.02054,0.03098,0.00625,0.00964,0.00704,0.01176,Covid,,1/27/2021,0.8257,104.1600,,,,,,1/27/2021,1.01352,1.02054,1.03098,0.83086,0.83366,104.89329,105.38492,,1/27/2021,-0.000118,0.000029,-0.000010,0.004144,0.003975,0.005181,0.005131,,0.00000001401672098,0.0000000008641620957,0,0.00001717072072,0.00001579985865,0.00002684026544,0.0000263268224,,-0.00000000348033317,0.000000001148340991,-0.0000004905886274,-0.0000004705977159,-0.0000006133616484,-0.0000006074666442,,-0.0000000002851315401,0.0000001218125035,0.0000001168487867,0.0000001522968812,0.0000001508331595,,-0.00000004019221266,-0.0000000385544271,-0.00000005025057743,-0.00000004976762033,,0.00001647103398,0.00002146780618,0.0000212614796,,0.00002059301824,0.00002039509923,,0.00002658230429,,,IR_USD_30Y,0.0000001774589564,0.000000240576243,0.0000002473643795,0.0000003288788117,0.0000003197764765,0.0000003844658317,0.0000003959235297,,IR_USD_30Y,0.0000001775980308,0.0000002407647824,0.0000002475582387,0.0000003291365537,0.000000320027085,0.0000003847671372,0.0000003962338146,,,,,,,,,,,,,,,,,,
1/28/2021,0.01354,0.02066,0.03114,0.00626,0.00967,0.00707,0.01229,Covid,,1/28/2021,0.8250,104.2700,,,,,,1/28/2021,1.01354,1.02066,1.03114,0.83016,0.83298,105.00719,105.55148,,1/28/2021,0.000020,0.000118,0.000155,-0.000838,-0.000818,0.001085,0.001579,,0.0000000003893917762,0.00000001382456151,0.00000002408086537,0.0000007025578659,0.0000006697981508,0.000001177876468,0.000002493913165,,0.000000002320166063,0.000000003062170952,-0.00000001653995935,-0.00000001614973348,0.00000002141624173,0.00000003116262629,,0.00000001824575031,-0.00000009855229287,-0.00000009622715694,0.0000001276073104,0.0000001856805212,,-0.0000001300699865,-0.0000001270012563,0.0000001684169963,0.0000002450624148,,0.0000006859824775,-0.0000009096847681,-0.00000132367606,,-0.0000008882226522,-0.000001292446682,,0.00000171391996,,,IR_EUR_7Y,0.0000002885938513,0.0000003282078349,0.0000003288788117,0.00002297349896,0.00002294202904,0.00001437962884,0.00001434861045,,IR_EUR_7Y,0.000000288820022,0.000000328465051,0.0000003291365537,0.00002299150327,0.00002296000868,0.00001439089815,0.00001435985544,,,,,,,,,,,,,,,,,,
1/29/2021,0.01352,0.02076,0.03127,0.00623,0.00967,0.00709,0.01184,Covid,,1/29/2021,0.8240,104.7800,,,,,,1/29/2021,1.01352,1.02076,1.03127,0.82913,0.83197,105.52289,106.02060,,1/29/2021,-0.000020,0.000098,0.000126,-0.001243,-0.001213,0.004899,0.004435,,0.0000000003893917762,0.000000009598320809,0.00000001589266341,0.00000154422932,0.000001471020708,0.00002400102966,0.00001966558579,,-0.000000001933263352,-0.000000002487664051,0.00000002452162714,0.00000002393331081,-0.00000009667369637,-0.00000008750781325,,0.00000001235082515,-0.000000121745671,-0.0000001188247814,0.000000479968314,0.0000004344612771,,-0.0000001566585995,-0.0000001529000882,0.0000006176085216,0.0000005590514607,,0.000001507180583,-0.000006087946593,-0.000005510732636,,-0.000005941886203,-0.000005378520609,,0.00002172542998,,,IR_EUR_10Y,0.0000002773871893,0.0000003155194991,0.0000003197764765,0.00002294202904,0.00002295157805,0.00001437148612,0.00001433816516,,IR_EUR_10Y,0.0000002776045774,0.0000003157667714,0.000000320027085,0.00002296000868,0.00002296956518,0.00001438274904,0.00001434940196,,,,,,,,,,,,,,,,,,
2/1/2021,0.01358,0.02088,0.03162,0.00623,0.00972,0.00709,0.01188,Covid,,2/1/2021,0.8292,104.9400,,,,,,2/1/2021,1.01358,1.02088,1.03162,0.83437,0.83726,105.68402,106.18669,,2/1/2021,0.000059,0.000118,0.000339,0.006291,0.006341,0.001526,0.001565,,0.000000003504387682,0.0000000138186034,0.0000001151446986,0.00003957480193,0.00004020302899,0.000002328200762,0.000002450400265,,0.000000006958860794,0.00000002008759974,0.0000003724049521,0.0000003753491702,0.00000009032672955,0.00000009266689,,0.00000003988908276,0.0000007395055731,0.0000007453520733,0.0000001793668949,0.0000001840138838,,0.000002134672958,0.000002151549594,0.000000517764401,0.0000005311785009,,0.00003988767866,0.000009598858474,0.000009847543101,,0.00000967474665,0.000009925397366,,0.000002388519157,,,IR_JPY_5Y,0.0000003054334048,0.0000003885534423,0.0000003844658317,0.00001437962884,0.00001437148612,0.0000369982919,0.00003684006376,,IR_JPY_5Y,0.0000003056727727,0.0000003888579512,0.0000003847671372,0.00001439089815,0.00001438274904,0.00003702728742,0.00003686893529,,,,,,,,,,,,,,,,,,
2/2/2021,0.01342,0.02074,0.03148,0.0062,0.00974,0.00709,0.01245,Covid,,2/2/2021,0.8304,105.0000,,,,,,2/2/2021,1.01342,1.02074,1.03148,0.83555,0.83849,105.74445,106.30725,,2/2/2021,-0.000158,-0.000137,-0.000136,0.001416,0.001463,0.000572,0.001135,,0.00000002492254914,0.00000001880902316,0.00000001841940113,0.000002005954265,0.00000213951967,0.000000326717299,0.000001287637597,,0.00000002165106935,0.00000002142564888,-0.0000002235922489,-0.0000002309161842,-0.00000009023651112,-0.0000001791402001,,0.0000000186131927,-0.0000001942422205,-0.0000002006047732,-0.00000007839153807,-0.0000001556252081,,-0.0000001922198644,-0.0000001985161732,-0.00000007757536327,-0.0000001540049136,,0.000002071660833,0.0000008095554084,0.000001607153424,,0.0000008360730158,0.000001659796966,,0.0000006486088789,,,IR_JPY_10Y,0.0000003117521118,0.0000004002461316,0.0000003959235297,0.00001434861045,0.00001433816516,0.00003684006376,0.00003680245551,,IR_JPY_10Y,0.0000003119964317,0.0000004005598042,0.0000003962338146,0.00001435985544,0.00001434940196,0.00003686893529,0.00003683129755,,,,,,,,,,,,,,,,,,
2/3/2021,0.01325,0.02068,0.03133,0.00613,0.00975,0.00711,0.01196,Covid,,2/3/2021,0.8309,105.0400,,,,,,2/3/2021,1.01325,1.02068,1.03133,0.83599,0.83900,105.78683,106.29628,,2/3/2021,-0.000168,-0.000059,-0.000145,0.000532,0.000619,0.000401,-0.000103,,0.0000000281443847,0.000000003455395488,0.00000002115066637,0.0000002834147985,0.0000003825618392,0.0000001605916164,0.00000001065268262,,0.000000009861540442,0.00000002439820672,-0.00000008931145009,-0.0000001037639994,-0.00000006722910256,0.00000001731511472,,0.000000008548913214,-0.00000003129393257,-0.00000003635797647,-0.00000002355647568,0.000000006067061187,,-0.00000007742358715,-0.0000000899524198,-0.00000005828052591,0.00000001501037428,,0.0000003292775221,0.0000002133401992,-0.00000005494659132,,0.0000002478633174,-0.0000000638381536,,-0.00000004136099032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2021,0.01322,0.02093,0.03165,0.0062,0.00977,0.00715,0.01199,Covid,,2/4/2021,0.8360,105.5700,,,,,,2/4/2021,1.01322,1.02093,1.03165,0.84118,0.84417,106.32483,106.83578,,2/4/2021,-0.000030,0.000245,0.000310,0.006189,0.006136,0.005073,0.005063,,0.0000000008766417362,0.00000005997834038,0.00000009624317013,0.00003830042243,0.00003764730186,0.00002573255745,0.00002563047573,,-0.000000007251173453,-0.000000009185356812,-0.0000001832368653,-0.0000001816678179,-0.0000001501939874,-0.0000001498957796,,0.00000007597700716,0.000001515650281,0.000001502671849,0.000001242334935,0.000001239868298,,0.000001919935955,0.000001903495647,0.000001573716272,0.000001570591683,,0.00003797245797,0.00003139375449,0.00003133142269,,0.00003112493145,0.0000310631334,,0.00002568146587,,,,,,SIGMA (SUM/(T-1)),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
